"ID";"Time";"Month";"Year";"Date";"TL";"Weight";"Fulton";"Mg24";"Mg_water";"Temp_water";"Sal_water"
"ID386";"67.9";"APR";2023;2023-04-15;230;204.86;1.683734692;238.9615714;36006908.105;28.7568333333333;10.1666666666667
"ID386";"70.2";"APR";2023;2023-04-15;230;204.86;1.683734692;278.1130461;36006908.105;28.7568333333333;10.1666666666667
"ID386";"72.4";"APR";2023;2023-04-15;230;204.86;1.683734692;346.3480176;36006908.105;28.7568333333333;10.1666666666667
"ID388";"81.5";"APR";2023;2023-04-15;185;107.91;1.704301818;229.278124;36006908.105;28.7568333333333;10.1666666666667
"ID388";"83.8";"APR";2023;2023-04-15;185;107.91;1.704301818;252.3381971;36006908.105;28.7568333333333;10.1666666666667
"ID388";"86";"APR";2023;2023-04-15;185;107.91;1.704301818;235.275142;36006908.105;28.7568333333333;10.1666666666667
"ID390";"58.9";"APR";2023;2023-04-15;129;35.91;1.672808684;287.4901133;36006908.105;28.7568333333333;10.1666666666667
"ID390";"61.1";"APR";2023;2023-04-15;129;35.91;1.672808684;271.457862;36006908.105;28.7568333333333;10.1666666666667
"ID390";"63.4";"APR";2023;2023-04-15;129;35.91;1.672808684;318.3226789;36006908.105;28.7568333333333;10.1666666666667
"ID480";"92.8";"MAY";2023;2023-05-15;225;207.01;1.817371742;276.1782619;39103941.5316667;28.19;10.8333333333333
"ID480";"95.1";"MAY";2023;2023-05-15;225;207.01;1.817371742;250.3291653;39103941.5316667;28.19;10.8333333333333
"ID480";"97.3";"MAY";2023;2023-05-15;225;207.01;1.817371742;278.3113356;39103941.5316667;28.19;10.8333333333333
"ID481";"79.2";"MAY";2023;2023-05-15;205;144.96;1.682622133;258.6854919;39103941.5316667;28.19;10.8333333333333
"ID481";"81.5";"MAY";2023;2023-05-15;205;144.96;1.682622133;262.5912437;39103941.5316667;28.19;10.8333333333333
"ID481";"83.8";"MAY";2023;2023-05-15;205;144.96;1.682622133;272.1163824;39103941.5316667;28.19;10.8333333333333
"ID482";"72.4";"MAY";2023;2023-05-15;180;100.04;1.715363512;213.1533622;39103941.5316667;28.19;10.8333333333333
"ID482";"74.7";"MAY";2023;2023-05-15;180;100.04;1.715363512;212.8281546;39103941.5316667;28.19;10.8333333333333
"ID482";"77";"MAY";2023;2023-05-15;180;100.04;1.715363512;208.0858209;39103941.5316667;28.19;10.8333333333333
"ID487";"54.3";"MAY";2023;2023-05-15;160;72.32;1.765625;273.8716388;39103941.5316667;28.19;10.8333333333333
"ID487";"56.6";"MAY";2023;2023-05-15;160;72.32;1.765625;262.8663085;39103941.5316667;28.19;10.8333333333333
"ID488";"56.6";"MAY";2023;2023-05-15;137;46.67;1.814997785;240.9554194;39103941.5316667;28.19;10.8333333333333
"ID488";"58.9";"MAY";2023;2023-05-15;137;46.67;1.814997785;265.7490588;39103941.5316667;28.19;10.8333333333333
"ID488";"61.1";"MAY";2023;2023-05-15;137;46.67;1.814997785;253.0921504;39103941.5316667;28.19;10.8333333333333
"ID489";"65.6";"MAY";2023;2023-05-15;130;39.36;1.79153391;243.3001522;39103941.5316667;28.19;10.8333333333333
"ID489";"67.9";"MAY";2023;2023-05-15;130;39.36;1.79153391;255.0952392;39103941.5316667;28.19;10.8333333333333
"ID489";"70.2";"MAY";2023;2023-05-15;130;39.36;1.79153391;273.0000839;39103941.5316667;28.19;10.8333333333333
"ID494";"63.4";"MAY";2023;2023-05-15;205;125.87;1.461035098;217.3934081;39103941.5316667;28.19;10.8333333333333
"ID494";"65.6";"MAY";2023;2023-05-15;205;125.87;1.461035098;218.9353886;39103941.5316667;28.19;10.8333333333333
"ID494";"67.9";"MAY";2023;2023-05-15;205;125.87;1.461035098;237.8481478;39103941.5316667;28.19;10.8333333333333
"ID495";"83.8";"MAY";2023;2023-05-15;210;162.5;1.754670122;314.0227561;39103941.5316667;28.19;10.8333333333333
"ID495";"86";"MAY";2023;2023-05-15;210;162.5;1.754670122;238.7175365;39103941.5316667;28.19;10.8333333333333
"ID495";"88.3";"MAY";2023;2023-05-15;210;162.5;1.754670122;251.3942099;39103941.5316667;28.19;10.8333333333333
"ID496";"97.3";"MAY";2023;2023-05-15;205;129.01;1.497482625;251.3793159;39103941.5316667;28.19;10.8333333333333
"ID496";"99.6";"MAY";2023;2023-05-15;205;129.01;1.497482625;286.6347258;39103941.5316667;28.19;10.8333333333333
"ID497";"74.7";"MAY";2023;2023-05-15;185;110.38;1.743312341;194.3710257;39103941.5316667;28.19;10.8333333333333
"ID497";"77";"MAY";2023;2023-05-15;185;110.38;1.743312341;215.5721264;39103941.5316667;28.19;10.8333333333333
"ID497";"79.2";"MAY";2023;2023-05-15;185;110.38;1.743312341;229.8771817;39103941.5316667;28.19;10.8333333333333
"ID501";"81.5";"JUN";2023;2023-06-15;194;109.79;1.50368752;197.4133226;41257600.4266667;28.1233333333333;14.1666666666667
"ID501";"83.8";"JUN";2023;2023-06-15;194;109.79;1.50368752;209.6016488;41257600.4266667;28.1233333333333;14.1666666666667
"ID501";"86";"JUN";2023;2023-06-15;194;109.79;1.50368752;208.7130718;41257600.4266667;28.1233333333333;14.1666666666667
"ID502";"67.9";"JUN";2023;2023-06-15;185;98.67;1.558367718;286.3421262;41257600.4266667;28.1233333333333;14.1666666666667
"ID502";"70.2";"JUN";2023;2023-06-15;185;98.67;1.558367718;271.4483569;41257600.4266667;28.1233333333333;14.1666666666667
"ID502";"72.4";"JUN";2023;2023-06-15;185;98.67;1.558367718;277.4858263;41257600.4266667;28.1233333333333;14.1666666666667
"ID503";"61.1";"JUN";2023;2023-06-15;184;99.45;1.596435286;252.010486;41257600.4266667;28.1233333333333;14.1666666666667
"ID503";"63.4";"JUN";2023;2023-06-15;184;99.45;1.596435286;254.0113153;41257600.4266667;28.1233333333333;14.1666666666667
"ID503";"65.6";"JUN";2023;2023-06-15;184;99.45;1.596435286;268.7026701;41257600.4266667;28.1233333333333;14.1666666666667
"ID504";"79.2";"JUN";2023;2023-06-15;184;87.88;1.410706214;240.6942192;41257600.4266667;28.1233333333333;14.1666666666667
"ID504";"81.5";"JUN";2023;2023-06-15;184;87.88;1.410706214;260.2947202;41257600.4266667;28.1233333333333;14.1666666666667
"ID504";"83.8";"JUN";2023;2023-06-15;184;87.88;1.410706214;232.2113028;41257600.4266667;28.1233333333333;14.1666666666667
"ID506";"61.1";"JUN";2023;2023-06-15;181;89.65;1.511870417;298.7553079;41257600.4266667;28.1233333333333;14.1666666666667
"ID506";"63.4";"JUN";2023;2023-06-15;181;89.65;1.511870417;295.9644101;41257600.4266667;28.1233333333333;14.1666666666667
"ID506";"65.6";"JUN";2023;2023-06-15;181;89.65;1.511870417;281.163424;41257600.4266667;28.1233333333333;14.1666666666667
"ID508";"43";"JUN";2023;2023-06-15;165;66.77;1.486378941;244.2351526;41257600.4266667;28.1233333333333;14.1666666666667
"ID508";"45.3";"JUN";2023;2023-06-15;165;66.77;1.486378941;241.5940509;41257600.4266667;28.1233333333333;14.1666666666667
"ID508";"47.5";"JUN";2023;2023-06-15;165;66.77;1.486378941;280.7425182;41257600.4266667;28.1233333333333;14.1666666666667
"ID509";"79.2";"JUN";2023;2023-06-15;200;112.52;1.4065;298.6537276;41257600.4266667;28.1233333333333;14.1666666666667
"ID509";"81.5";"JUN";2023;2023-06-15;200;112.52;1.4065;325.9087021;41257600.4266667;28.1233333333333;14.1666666666667
"ID510";"54.3";"JUN";2023;2023-06-15;178;84.35;1.495633141;314.9019763;41257600.4266667;28.1233333333333;14.1666666666667
"ID510";"56.6";"JUN";2023;2023-06-15;178;84.35;1.495633141;275.3639421;41257600.4266667;28.1233333333333;14.1666666666667
"ID510";"58.9";"JUN";2023;2023-06-15;178;84.35;1.495633141;291.417603;41257600.4266667;28.1233333333333;14.1666666666667
"ID511";"79.2";"JUN";2023;2023-06-15;159;64.04;1.593162041;283.9343458;41257600.4266667;28.1233333333333;14.1666666666667
"ID511";"81.5";"JUN";2023;2023-06-15;159;64.04;1.593162041;298.935335;41257600.4266667;28.1233333333333;14.1666666666667
"ID514";"63.4";"JUN";2023;2023-06-15;138;38.6;1.468757325;228.4820299;41257600.4266667;28.1233333333333;14.1666666666667
"ID514";"65.6";"JUN";2023;2023-06-15;138;38.6;1.468757325;251.6331536;41257600.4266667;28.1233333333333;14.1666666666667
"ID514";"67.9";"JUN";2023;2023-06-15;138;38.6;1.468757325;251.7056172;41257600.4266667;28.1233333333333;14.1666666666667
